Cadence 2019 年度使用者大会：帮助 IC 厂改进封装之线路, 拓墣产业研究, 2019-10-10 17:49, 预计 4 分钟读完, 8, eda-pcb, EDA/PCB, /eda-pcb/, 454562, upload/article/feature/2019/10/09/5d9daf22e3c8f.png, Cadence 2019 年度使用者大会：帮助 IC 厂改进封装之线路, EDA工具大厂Cadence(益华计算机)于新竹举行CDNLIVE 2019年度使用者大会，会中分享最新半导体应用发展趋势。, upload/article/feature/2019/10/09/5d9daf22e3c8f.png, IC|Cadence|AI|PCB|EDA, 1570700941
国产 EDA 添新将，芯和半导体公司成立, 与非网 记者, 2019-10-10 14:40, 预计 3 分钟读完, 8, eda-pcb, EDA/PCB, /eda-pcb/, 454492, upload/article/feature/2019/10/10/5d9ecee3e9687.png, 国产 EDA 添新将，芯和半导体公司成立, 从“芯禾科技”到“芯和半导体”，这家本土企业已经在EDA领域耕耘了近10个春秋。, upload/article/feature/2019/10/10/5d9ecee3e9687.png, 芯禾科技|芯禾半导体|EDA|芯片设计, 1570689600
减慢开关转换时要谨慎, , 2019-10-12 07:26, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454698, upload/article/feature/2019/10/12/5da16f771b88d.jpg, 减慢开关转换时要谨慎, 开关调节器中的快速开关瞬变是有利的，因为这显著降低了开关模式电源中的开关损耗。尤其是在高开关频率时，可以大幅提高开关调节器的效率。但是，快速开关转换也会带来一些负面影响。, upload/article/feature/2019/10/12/5da16f771b88d.jpg, 电源|开关调节器|PCB|ADI, 1570836360
芯片上游易“卡脖子”，国产 EDA 发展任重道远, 与非网 记者, 2019-10-10 14:11, 预计 5 分钟读完, 8, eda-pcb, EDA/PCB, /eda-pcb/, 454490, upload/article/feature/2019/10/10/5d9ecb7ff1cf5.jpg, 芯片上游易“卡脖子”，国产 EDA 发展任重道远, 现在的EDA产业主要由Cadence、Synopsys和西门子旗下的Mentor Graphics垄断，占据全球60%以上的市场。, upload/article/feature/2019/10/10/5d9ecb7ff1cf5.jpg, 集成电路|芯片|华大九天|EDA, 1570687884
新思科技宣布完成对QTronic的收购, , 2019-10-09 17:23, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454465, upload/article/feature/2019/10/09/5d9da6cb82cef.png, 新思科技宣布完成对QTronic的收购, 与非网10月9日讯，据新思科技官微报道，新思科技宣布完成收购仿真工具服务提供商QTronic。, upload/article/feature/2019/10/09/5d9da6cb82cef.png, QTronic|仿真|新思科技|测试, 1570612981
高频PCB设计低失真布局的几个技巧, , 2019-10-09 15:28, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454435, upload/article/feature/2019/10/09/5d9d8bf4f1385.jpg, 高频PCB设计低失真布局的几个技巧, 实际上印刷线路板（PCB） 是由电气线性材料构成的，也即其阻抗应是恒定的。那么，PCB为什么会将非线性引入信号内呢？答案在于：相对于电流流过的地方来说，PCB布局是“空间非线性”的。
, upload/article/feature/2019/10/09/5d9d8bf4f1385.jpg, 电容|PCB|放大器, 1570606108
BGA封装芯片的走线该如何处理？这四点建议请收好, , 2019-10-09 15:18, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454431, upload/article/feature/2019/10/09/5d9d8a20eb029.jpg, BGA封装芯片的走线该如何处理？这四点建议请收好,  BGA是PCB上常用的组件，通常CPU、NORTH BRIDGE、SOUTH BRIDGE、AGP CHIP、CARD BUS CHIP…等，大多是以bga的型式包装，简言之，80﹪的高频信号及特殊信号将会由这类型的package内拉出。因此，如何处理BGA package的走线，对重要信号会有很大的影响。
, upload/article/feature/2019/10/09/5d9d8a20eb029.jpg, GND|BGA|PCB, 1570605485
一文了解如何通过元件布局控制 EMI, , 2019-10-09 11:05, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454392, , 一文了解如何通过元件布局控制 EMI, 如何对开关电源当中的PCB电磁干扰进行避免就成了一个开发者们非常关心的话题。在本文中，小编将为大家介绍如何通过元件布局的把控来对EMI进行控制。, , 滤波电容|元器件|PCB|滤波器, 1570590307
PCB 板焊接已经 out，主流连接方式有哪些？, , 2019-10-09 11:03, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454391, upload/article/feature/2019/10/08/5d9c2805c1ba9.png, PCB 板焊接已经 out，主流连接方式有哪些？, 早期 PCB 板大多采用焊接方式，但随着电子产品的更新换代、连接器的小型化以及对高可靠性和环保的要求，目前压接已经成为主要的连接方式。, upload/article/feature/2019/10/08/5d9c2805c1ba9.png, Crimp|PCB 板|电子产品|连接器, 1570590223
芯禾科技开启全新“芯和”时代，助力国产EDA再上台阶, , 2019-10-09 07:23, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454456, upload/article/feature/2019/10/09/5d9d9e6ee0697.png, 芯禾科技开启全新“芯和”时代，助力国产EDA再上台阶, 为了加强企业品牌建设，谋求更广阔的发展天地，国内EDA领军企业苏州芯禾电子科技有限公司（“芯禾科技”）的全体股东宣布在上海张江成立“芯和半导体科技（上海）有限公司”（“芯和半导体”），并将芯禾科技纳入芯和半导体旗下，同时正式启用全新的EDA软件品牌名称“芯和”。, upload/article/feature/2019/10/09/5d9d9e6ee0697.png, 芯禾科技|半导体|EDA, 1570576980
PCB拼板有哪些技巧？需要注意些什么？, , 2019-10-08 16:39, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454310, upload/article/feature/2019/10/08/5d9c4b38afa12.jpg, PCB拼板有哪些技巧？需要注意些什么？, 在PCB抄板、PCB设计，到最后进行PCB量产的时候，PCB拼板也是一件非常重要的事，这不仅牵涉到PCB电路板的质量标准，更能影响PCB生产的成本。

, upload/article/feature/2019/10/08/5d9c4b38afa12.jpg, SMT|PCB电路板|元器件, 1570523965
TI全新自适应降压-升压转换器系列在低于20 mm2的占板面积内提供高达2.5A的电流，大幅缩小电路板空间, , 2019-10-08 07:36, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454349, upload/article/feature/2019/10/08/5d9c527494105.jpg, TI全新自适应降压-升压转换器系列在低于20 mm2的占板面积内提供高达2.5A的电流，大幅缩小电路板空间, 德州仪器（TI）今日推出了全新的降压-升压转换器系列，包括四款高效、低静态电流（IQ）的降压-升压转换器，其优势在于采用更少外部组件的微型封装设计，打造出较小的解决方案尺寸。, upload/article/feature/2019/10/08/5d9c527494105.jpg, 降压-升压转换器|电流|TI, 1570491360
手把手教你老工程师的秘技：在几秒钟内快速估算走线的电阻值, , 2019-09-30 16:42, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454225, upload/article/feature/2019/09/25/5d8b2ae817bbd.png, 手把手教你老工程师的秘技：在几秒钟内快速估算走线的电阻值, 我们通常需要快速地估计出印刷电路板上一根走线或一个平面的电阻值，而不是进行冗繁的计算。虽然现在已有可用的印刷电路板布局与信号完整性计算程序，可以精确地计算出走线的电阻，但在设计过程中，我们有时候还是希望采取快速粗略的估计方式。, upload/article/feature/2019/09/25/5d8b2ae817bbd.png, 电路板|电阻|PCB|电流, 1569832930
毫米波频率下PCB线路板材料的介电常数应该如何测量？, , 2019-09-30 17:13, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454226, upload/article/feature/2019/09/25/5d8b28a54c214.gif, 毫米波频率下PCB线路板材料的介电常数应该如何测量？, PCB线路板材料的介电常数（Dk）或相对介电常数并不是恒定的常数 – 尽管从它的命名上像是一个常数。例如，材料的Dk会随频率的变化而变化。同样，如果在同一块材料上使用不同的Dk测试方法，也可能会测量得出不同的Dk值，即使这些测试方法都是准确无误的。, upload/article/feature/2019/09/25/5d8b28a54c214.gif, 介电常数|毫米波|耦合|PCB, 1569834829
美国REDCOM EMS引入第二条环球仪器 Fuzion贴片机生产线, , 2019-09-29 07:10, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454165, , 美国REDCOM EMS引入第二条环球仪器 Fuzion贴片机生产线, 新的生产线能将产量提升三倍，满足市场对代工服务的需求。, , REDCOM EMS|SMT|贴片机, 1569712200
广州10.5代面板厂“跳票”影响鸿海声誉，郭台铭紧急开会“救火”, , 2019-10-23 11:15, , 9, component, 基础器件, /component/, 455296, upload/article/feature/2019/10/23/5dafc5d259b14.jpg, 广州10.5代面板厂“跳票”影响鸿海声誉，郭台铭紧急开会“救火”, 与非网10月23日讯，虽然郭台铭此前与广州10.5代面板厂断绝关系，但是事情仍然牵扯到鸿海集团的利益，先前爆出10.5代工厂欠款，但是风波很快平息，背后仍然是郭台铭在操盘。, upload/article/feature/2019/10/23/5dafc5d259b14-thumb.jpg, 超视堺|郭台铭|鸿海|面板, 1571800558
Maxim MAX4002x高速比较器在贸泽开售, , 2019-10-23 07:45, , 9, component, 基础器件, /component/, 455357, , Maxim MAX4002x高速比较器在贸泽开售, 专注于引入新品并提供海量库存的电子元器件分销商贸泽电子 (Mouser Electronics) 即日起开始备货Maxim Integrated的MAX4002x 比较器。, , 高速比较器|Maxim|贸泽电子|电子元器件, 1571787900
Harwin能够向业界提供迄今为止体积最小、重量最轻的混合布局连接器, , 2019-10-23 07:37, , 9, component, 基础器件, /component/, 455351, , Harwin能够向业界提供迄今为止体积最小、重量最轻的混合布局连接器, Harwin公司宣布继续扩大高可靠性连接器产品组合的范围，并推出公司广受市场欢迎的Gecko-SL系列的混合布局版本。, , Harwin|无人机|连接器, 1571787420
Diodes 公司推出 MIPI PHY 切换器，可在五个通道间于高速与低耗电之间快速切换, , 2019-10-23 07:20, , 9, component, 基础器件, /component/, 455318, upload/article/feature/2019/10/23/5daff16a00578.png, Diodes 公司推出 MIPI PHY 切换器，可在五个通道间于高速与低耗电之间快速切换, Diodes 公司 (Nasdaq：DIOD) 今日宣布推出 PI3WVR648GEAEX 五通道 MIPI 2:1 切换器，能够切换遵循 C-PHY 或 D-PHY 串行接口规范 (由业界标准规格定义) 的物理层，此规范适用于智能型手机影像传感器及相机，以及行动产品应用显示器。

 , upload/article/feature/2019/10/23/5daff16a00578-thumb.png, 切换器|C-PHY|MIPI|Diodes 公司, 1571786400
Pasternack推出一种频率覆盖范围分别为6 GHz和18 GHz的新型大功率衰减器, , 2019-10-23 07:02, , 9, component, 基础器件, /component/, 455308, upload/article/feature/2019/10/23/5dafef334be06.jpg, Pasternack推出一种频率覆盖范围分别为6 GHz和18 GHz的新型大功率衰减器, New Product Line Includes 10, 25, 50 and 100 Watt Fixed RF Attenuators with Same-day Shipping, upload/article/feature/2019/10/23/5dafef334be06-thumb.jpg, 大功率衰减器|Pasternack, 1571785320
全国大学生电赛一等奖得主：选择了远方，便只顾风雨兼程, 李晨光, 2019-10-22 20:03, 预计 6 分钟读完, 9, component, 基础器件, /component/, 455286, upload/article/feature/2019/10/22/5daedd8fa16e9.jpg, 全国大学生电赛一等奖得主：选择了远方，便只顾风雨兼程, “着眼当下，认准方向和目标，然后义无反顾的去努力、去追求，剩下的交给命运就好。”, upload/article/feature/2019/10/22/5daedd8fa16e9-thumb.jpg, 步进电机|全国大学生电子设计竞赛|单片机, 1571745802
从 USB1.0 到 USB4.0，我们何时才能用上最新标准？, , 2019-10-22 15:56, , 9, component, 基础器件, /component/, 455275, upload/article/feature/2019/10/22/5daeb5e488a76.jpg, 从 USB1.0 到 USB4.0，我们何时才能用上最新标准？, 今年3月份，USB Promoter Group（领导小组）首次发布了USB4规范，即下一代USB架构。而在9月初，USB Promoter Group发布了最终的USB4规范标准，不出意外的话，明年不会太晚，你就可以使用基于USB4的设备。
, upload/article/feature/2019/10/22/5daeb5e488a76-thumb.jpg, 传输数据|USB|电源, 1571731016
MLCC 前景乐观，台厂竞争激烈, 与非网 记者, 2019-10-22 15:47, 预计 6 分钟读完, 9, component, 基础器件, /component/, 455273, upload/article/feature/2019/10/22/5daeb3c4cf328.jpg, MLCC 前景乐观，台厂竞争激烈, 在车用电子和 5G 需求的加持下，明年各大 MLCC 厂商将重返增长趋势，2020 年前景乐观。, upload/article/feature/2019/10/22/5daeb3c4cf328-thumb.jpg, 5G|MLCC, 1571730437
台风袭击企业停工，MLCC “涨”到什么时候？, 与非网 记者, 2019-10-22 14:50, 预计 3 分钟读完, 9, component, 基础器件, /component/, 455264, upload/article/feature/2019/10/22/5daea61e205a6.jpg, 台风袭击企业停工，MLCC “涨”到什么时候？, 受台风影响，日本遭遇60年来最强的袭击，有不少企业暂时停工停产。, upload/article/feature/2019/10/22/5daea61e205a6-thumb.jpg, 内存芯片|MLCC|太阳诱电, 1571727020
硬件电路的“DFX”环节详解，良好的产品设计都由此体现, , 2019-10-08 16:58, , 8, eda-pcb, EDA/PCB, /eda-pcb/, 454324, upload/article/feature/2019/10/08/5d9c4f77ccb38.jpg, 硬件电路的“DFX”环节详解，良好的产品设计都由此体现, DFX是Design for X的缩写，是指面向产品生命周期各环节（或者某一环节）的设计。其中，X可以代表产品生命周期或其中某一环节，如装配、加工、测试、使用、维修、回收、报废等，也可以代表产品竞争力或决定产品竞争力的因素，如质量、成本(C)、时间等等。, upload/article/feature/2019/10/08/5d9c4f77ccb38.jpg, DFX|硬件|PCB设计, 1570525100
日本受台风影响的半导体厂正陆续恢复正常，未影响到业绩, , 2019-10-22 13:55, , 9, component, 基础器件, /component/, 455254, upload/article/feature/2019/10/22/5dae993bdafd7.jpg, 日本受台风影响的半导体厂正陆续恢复正常，未影响到业绩, 与非网10月22日讯，此前受到19号台风海贝思影响的日本半导体厂商已经开始陆续恢复正常。, upload/article/feature/2019/10/22/5dae993bdafd7-thumb.jpg, 阿尔卑斯阿尔派|松下|PCB|连接器, 1571723753
日本电阻大厂兴亚季报表现不佳，皆因中国市场需求降低？, , 2019-10-22 12:55, , 9, component, 基础器件, /component/, 455234, upload/article/feature/2019/10/22/5dae8b9c9c682.jpg, 日本电阻大厂兴亚季报表现不佳，皆因中国市场需求降低？, 与非网10月22日讯，日本电子元件厂商兴业受各因素影响，季报数据表现不佳。, upload/article/feature/2019/10/22/5dae8b9c9c682-thumb.jpg, 兴亚|KOA|车用电阻|电阻, 1571720159
粤芯半导体投产满月，是否填补了广州“缺芯”之痛？, , 2019-10-22 11:13, , 9, component, 基础器件, /component/, 455228, upload/article/feature/2019/10/22/5dae73d6c7223.jpg, 粤芯半导体投产满月，是否填补了广州“缺芯”之痛？, 与非网10月22日讯，粤芯半导体自上个月投产以来，正处于量产爬坡阶段。, upload/article/feature/2019/10/22/5dae73d6c7223-thumb.jpg, 粤芯半导体|半导体芯片|物联网, 1571714030
与非早报 | 华为5G技术遭觊觎，每天遭受100万次网络攻击；科创板红筹第一股？华润微能否成功冲刺科创板, , 2019-10-22 08:00, , 9, component, 基础器件, /component/, 455214, upload/article/feature/2019/10/21/5dad801fde273.jpg, 与非早报 | 华为5G技术遭觊觎，每天遭受100万次网络攻击；科创板红筹第一股？华润微能否成功冲刺科创板, 华为5G技术遭觊觎，每天遭受100万次网络攻击；科创板红筹第一股？华润微能否成功冲刺科创板；特斯拉上海超级工厂电力供应已就绪, upload/article/feature/2019/10/21/5dad801fde273-thumb.jpg, 特斯拉|超级工厂|与非早报|台积电|华为|艾迈斯半导体, 1571702400
又是增加投资又是提前支付货款，苹果对JDI可谓是“关怀备至”, , 2019-10-22 10:56, , 9, component, 基础器件, /component/, 455226, upload/article/feature/2019/10/22/5dae7064b7332.jpg, 又是增加投资又是提前支付货款，苹果对JDI可谓是“关怀备至”, 与非网10月21日讯，苹果对JDI这个“小弟”可谓是关爱有加。

, upload/article/feature/2019/10/22/5dae7064b7332-thumb.jpg, JDI|面板|苹果, 1571713002
e络盟进一步加大投入，为客户提供最全面的Molex互连产品, , 2019-10-22 07:48, , 9, component, 基础器件, /component/, 455281, upload/article/feature/2019/10/22/5daeb63e2d518.png, e络盟进一步加大投入，为客户提供最全面的Molex互连产品, 全球电子元器件与开发服务分销商e络盟进一步扩大Molex 产品库存，以便提供最全面的Molex产品线供客户选择，且所有产品均支持当天发货。, upload/article/feature/2019/10/22/5daeb63e2d518-thumb.png, e络盟|Molex|电子元器件, 1571701680
意法半导体推出瞬压抑制二极管，更小封装带来更强的保护功能, , 2019-10-22 07:23, , 9, component, 基础器件, /component/, 455244, upload/article/feature/2019/10/22/5dae77bbd0bf9.jpg, 意法半导体推出瞬压抑制二极管，更小封装带来更强的保护功能, 意法半导体推出最新一代瞬态电压抑制（TVS）二极管，具有市场领先的功率密度，SMB Flat封装的额定功率为600W，瞬态功率高达1500W，仅1.0mm厚的SMA Flat封装的额定功率和瞬态功率分别为400W和600W。﻿, upload/article/feature/2019/10/22/5dae77bbd0bf9-thumb.jpg, SMC|二极管|意法半导体, 1571700180
儒卓力引入来自云里物里的超低功耗多协议模块产品, , 2019-10-22 07:25, , 9, component, 基础器件, /component/, 455245, upload/article/feature/2019/10/22/5dae783545fc1.jpg, 儒卓力引入来自云里物里的超低功耗多协议模块产品, 深圳云里物里科技股份有限公司的新型MS88SF2多协议模块产品，是基于Nordic功能最强大的短距无线微控制器系统级芯片(SoC)器件nRF52840。, upload/article/feature/2019/10/22/5dae783545fc1-thumb.jpg, 模块|控制器|SoC|ARM, 1571700300
半导体行业的景气，只是内存和闪存造出的假象？, , 2019-10-21 16:51, , 9, component, 基础器件, /component/, 455197, upload/article/feature/2019/10/21/5dad716ad7eaf.jpg, 半导体行业的景气，只是内存和闪存造出的假象？, 与非网10月21日讯，作为人类制造业中的高精尖产业，2019年半导体行业正遭遇十年来最大的衰退。根据集邦科技发布的报告，2019年全球半导体行业产值将下滑13%，创下10年来最严重的衰退。, upload/article/feature/2019/10/21/5dad716ad7eaf-thumb.jpg, 内存|晶圆代工|半导体行业|智能手机, 1571647873
台积电3nm厂房敲定，晶圆厂预计占地30公顷, , 2019-10-25 13:49, , 9, component, 基础器件, /component/, 455486, upload/article/feature/2019/10/25/5db28ce61039b.png, 台积电3nm厂房敲定，晶圆厂预计占地30公顷, 台积电三星3nm火并。, upload/article/feature/2019/10/25/5db28ce61039b-thumb.png, 台积电|CMOS|3nm|三星, 1571982573
有研半导体80亿项目稳健推进，年底厂房将封顶, , 2019-10-25 14:06, , 9, component, 基础器件, /component/, 455490, upload/article/feature/2019/10/25/5db290e7264ec.jpg, 有研半导体80亿项目稳健推进，年底厂房将封顶, 与非网10月25日讯，2019年下半年德州市协同发展督查评议到德州经济技术开发区，实地察看了有研集成电路用大尺寸硅材料规模化生产项目。, upload/article/feature/2019/10/25/5db290e7264ec-thumb.jpg, 有研半导体|集成电路|半导体|硅材料, 1571983607
揭秘硅谷数模TCON和USB-C解决方案：助力显示和高速连接产业, 吴子鹏, 2019-10-21 16:48, 预计 10 分钟读完, 9, component, 基础器件, /component/, 455196, upload/article/feature/2019/10/21/5dad65537255d.jpg, 揭秘硅谷数模TCON和USB-C解决方案：助力显示和高速连接产业, 10 月 19 日，IC高速连接及显示技术研讨会暨硅谷数模全球总部启动仪式在苏州高新区成功举办。活动上，与会嘉宾不仅见证了硅谷数模全球总部在苏州高新区正式开业，同时也有机会和行业顶级的技术专家们一起探讨显示和高速连接未来的发展大势。, upload/article/feature/2019/10/21/5dad65537255d-thumb.jpg, 高速连接|硅谷数模|显示, 1571647733
该来的还是要来，印度拟大力发展半导体产业，能否吸引外企注资？, , 2019-10-21 14:43, , 9, component, 基础器件, /component/, 455157, upload/article/feature/2019/10/21/5dad533148666.jpg, 该来的还是要来，印度拟大力发展半导体产业，能否吸引外企注资？, 与非网10月21日讯，据《环球时报》报道，印度正打算重点布局电子、锂电池和半导体等特定产业。, upload/article/feature/2019/10/21/5dad533148666-thumb.jpg, 锂电池|半导体|基础设施, 1571640205
与非早报 | 谷歌真的实现了量子霸权？股价雪崩，德州仪器三季报大爆冷；工信部：2G、3G退网不是简单的拉闸关网, , 2019-10-25 08:59, , 9, component, 基础器件, /component/, 455465, upload/article/feature/2019/10/25/5db248e194b6a.jpg, 与非早报 | 谷歌真的实现了量子霸权？股价雪崩，德州仪器三季报大爆冷；工信部：2G、3G退网不是简单的拉闸关网, 谷歌真的实现了量子霸权？股价雪崩，德州仪器三季报大爆冷；工信部：2G、3G退网不是简单的拉闸关网, upload/article/feature/2019/10/25/5db248e194b6a-thumb.jpg, 6G|量子霸权|与非早报|谷歌|退网|德州仪器, 1571965195
是德科技与IDT携手开展 5G 毫米波波束赋形 IC 元器件表征, , 2019-10-25 07:55, , 9, component, 基础器件, /component/, 455544, , 是德科技与IDT携手开展 5G 毫米波波束赋形 IC 元器件表征, 是德科技公司（NYSE：KEYS） 日前宣布与瑞萨电子公司（TSE：6723）旗下全资子公司艾迪悌科技有限公司（IDT）进一步加深合作, , 是德科技|IC 元器件|集成电路|5G NR, 1571961300
意法半导体公布2019年第三季度财报, , 2019-10-25 07:32, , 9, component, 基础器件, /component/, 455522, , 意法半导体公布2019年第三季度财报, 横跨多重电子应用领域的全球领先的半导体供应商意法半导体（STMicroelectronics，简称ST；纽约证券交易所代码：STM）公布了按照美国通用会计准则(U.S. GAAP)编制的截至2019年9月28日的第三季度财报。, , 半导体|MEMS|微控制器|意法半导体, 1571959920
KP性能天线推出具有13 DBI增益的新型4端口欧姆尼天线, , 2019-10-25 07:03, , 9, component, 基础器件, /component/, 455477, upload/article/feature/2019/10/25/5db26ba134772.jpg, KP性能天线推出具有13 DBI增益的新型4端口欧姆尼天线, New 4-Port OMNI Antenna Features Horizontal/Vertical Polarization and Operates in 5.15-5.85 GHz Range, upload/article/feature/2019/10/25/5db26ba134772-thumb.jpg, 天线|dBi|KP, 1571958180
贸易战在美影响开始扩大，美电子行业已放缓投资脚步，甚至开启裁员潮, , 2019-10-24 15:27, , 9, component, 基础器件, /component/, 455430, upload/article/feature/2019/10/24/5db151c87128e.jpg, 贸易战在美影响开始扩大，美电子行业已放缓投资脚步，甚至开启裁员潮, 与非网10月24日讯，由于贸易战造成的进口品成本上升，美国电子行业已经开启了裁员潮。

, upload/article/feature/2019/10/24/5db151c87128e-thumb.jpg, 贸易战|制造设备|电子制造业, 1571902027
要不是张忠谋被MIT两次拒绝，我们可能就见不到今天的台积电了？, , 2019-10-24 14:24, , 9, component, 基础器件, /component/, 455421, upload/article/feature/2019/10/24/5db1429467a83.jpg, 要不是张忠谋被MIT两次拒绝，我们可能就见不到今天的台积电了？, 与非网10月24日讯，近日“台湾半导体教父”张忠谋首度透露了其创办台积电的心路历程，原来这个半导体行业大佬曾经有两次都被MIT拒之门外的经历。, upload/article/feature/2019/10/24/5db1429467a83-thumb.jpg, 张忠谋|台积电|MIT, 1571898241
被动元件库存恢复正常水平，国巨领涨被动元件股, , 2019-10-24 15:11, , 9, component, 基础器件, /component/, 455426, upload/article/feature/2019/10/24/5db14ea82c8a4.jpg, 被动元件库存恢复正常水平，国巨领涨被动元件股, 与非网10月24日讯，被动元件清完了一波库存之后，相关厂商的股价开始水涨船高。, upload/article/feature/2019/10/24/5db14ea82c8a4-thumb.jpg, 华新科|MLCC|国巨, 1571901117
面板价格将逐步触底，供过于求的情况将有所缓解, , 2019-10-24 14:02, , 9, component, 基础器件, /component/, 455419, upload/article/feature/2019/10/24/5db13e503198e.png, 面板价格将逐步触底，供过于求的情况将有所缓解, 与非网10月24日讯，近期面板市场的供过于求的程度将会逐渐降低。

, upload/article/feature/2019/10/24/5db13e503198e-thumb.png, LCD|友达光电|面板|三星, 1571896958
与非早报 | 美国在5G部署上急于求成，能否吃下这块“热豆腐”？三星从台积电口中抢下高通865大单, , 2019-10-24 08:56, , 9, component, 基础器件, /component/, 455372, upload/article/feature/2019/10/24/5db0f69e8fb86.jpg, 与非早报 | 美国在5G部署上急于求成，能否吃下这块“热豆腐”？三星从台积电口中抢下高通865大单, 美国在5G部署上急于求成，能否吃下这块“热豆腐”？三星从台积电口中抢下高通865大单, upload/article/feature/2019/10/24/5db0f69e8fb86-thumb.jpg, 与非早报|骁龙865|5G|豪威半导体|氮化镓, 1571878619
鸿海在威斯康辛州打造创新中心的计划搁浅，或因面板市场不够景气？, , 2019-10-24 14:10, , 9, component, 基础器件, /component/, 455420, upload/article/feature/2019/10/24/5db1402d66057.jpg, 鸿海在威斯康辛州打造创新中心的计划搁浅，或因面板市场不够景气？, 与非网10月24日讯，此前鸿海在美国威斯康辛州设厂，计划打造创新中心，然而这项计划现在却搁浅了。, upload/article/feature/2019/10/24/5db1402d66057-thumb.jpg, 鸿海|面板, 1571897439
台积电为苹果代工的A14已经送样，5nm将成台积电的又一个“杀手锏”, , 2019-10-24 13:52, , 9, component, 基础器件, /component/, 455417, upload/article/feature/2019/10/24/5db13c0505efe.png, 台积电为苹果代工的A14已经送样，5nm将成台积电的又一个“杀手锏”, 与非网10月24日讯，虽然三星从台积电口中抢下了骁龙865的代工订单，但是苹果A14的大单仍然在台积电手中。

, upload/article/feature/2019/10/24/5db13c0505efe-thumb.png, 5nm|A14|台积电|三星|苹果, 1571896350
Pasternack出席第56届AOC国际研讨会暨大会，展位#204, , 2019-10-24 07:00, , 9, component, 基础器件, /component/, 455401, , Pasternack出席第56届AOC国际研讨会暨大会，展位#204, Pasternack Highlighting New, Comprehensive Line of COTS High-Reliability Cable Assemblies at Annual Conference, , Pasternack|国际研讨会|AOC, 1571871600
贸泽备货各种Molex互连解决方案, , 2019-10-24 07:53, , 9, component, 基础器件, /component/, 455459, , 贸泽备货各种Molex互连解决方案, 专注于引入新品的全球电子元器件授权分销商贸泽电子 (Mouser Electronics) 即日起备货Molex的各种5G互连解决方案。, , 5G|贸泽电子|电子元器件, 1571874780
就凭美国暧昧的态度，我们就别指望解禁华为了, , 2019-10-23 17:39, , 9, component, 基础器件, /component/, 455370, upload/article/feature/2019/10/23/5db01f9eabf07.jpg, 就凭美国暧昧的态度，我们就别指望解禁华为了, 与非网10月23日讯，美国对华为的态度想要转变可能真的很难。

, upload/article/feature/2019/10/23/5db01f9eabf07-thumb.jpg, 华为|美光, 1571823566
都说半导体行业复苏了，为何半导体设备市场依旧低迷？, , 2019-10-23 15:52, , 9, component, 基础器件, /component/, 455339, upload/article/feature/2019/10/23/5db006c60d290.jpg, 都说半导体行业复苏了，为何半导体设备市场依旧低迷？, 与非网10月23日讯，本周，半导体设备供应商Teradyne(59.15, -0.91, -1.52%) Inc．（TER.US）和Lam Research（LRCX.US）将公布其季度收益。, upload/article/feature/2019/10/23/5db006c60d290-thumb.jpg, Lam Research|Teradyne|半导体设备, 1571817159
三星从台积电口中抢下一“肥单”，只因台积电实在“吃不下”了？, , 2019-10-23 14:46, , 9, component, 基础器件, /component/, 455326, upload/article/feature/2019/10/23/5daff716f3198.jpg, 三星从台积电口中抢下一“肥单”，只因台积电实在“吃不下”了？, 与非网10月23日讯，三星与台积电先进制程的争夺战早已打响，而近期三星却从台积电口中抢下了高通的大单。, upload/article/feature/2019/10/23/5daff716f3198-thumb.jpg, 7nm|骁龙865|台积电|三星|高通, 1571813172
《财富》公布全球未来50强公司名单，宁德时代、小米、京东方等上榜, , 2019-10-23 14:32, , 9, component, 基础器件, /component/, 455325, upload/article/feature/2019/10/23/5daff3e23082d.jpg, 《财富》公布全球未来50强公司名单，宁德时代、小米、京东方等上榜, 与非网10月22日讯，日前财富发布了全球未来50强公司名单，中国16家企业上榜。, upload/article/feature/2019/10/23/5daff3e23082d-thumb.jpg, 特斯拉|新能源|宁德时代|小米|京东方, 1571812356
与非早报 | 比顶配iPhone 11还便宜，华为Mate X被曝起售价9999元；丰田将在2020年推出固态电池电动车, , 2019-10-23 11:21, , 9, component, 基础器件, /component/, 455297, upload/article/feature/2019/10/23/5dafc6eb1dc64.jpg, 与非早报 | 比顶配iPhone 11还便宜，华为Mate X被曝起售价9999元；丰田将在2020年推出固态电池电动车, 比顶配iPhone 11还便宜，华为Mate X被曝起售价9999元；丰田将在2020年推出固态电池电动车；中国5G频谱分配方案获GSMA赞赏, upload/article/feature/2019/10/23/5dafc6eb1dc64-thumb.jpg, 固态电池|华为 Mate X|量子霸权|IBM|5G, 1571800860
